# Stock Data
# Symbol,Company,Price

EW, Edwards Lifesciences, 78.67, 72.19, 71.73, 78.49, 86.07, 79.79, 87.71, 94.77, 99.85, 92.37, 94.08, 91.79, 101.28, 100.98, 97.32, 89.38, 85.22, 88.82, 97.76, 98.73, 104.18, 99.93, 89.83, 98.92, 96.17, 87.73, 92.38, 91.19, 93.51, 88.53, 86.03, 77.75, 76.48, 72.24, 79.73, 75.06, 75.95, 78.66, 79.47, 76.65, 81.56, 82.45, 75.07, 71.64, 68.13, 71.62, 73.98, 80.19, 75.79, 83.90, 84.14, 78.54, 85.78, 95.05, 84.88, 84.69, 75.99, 71.57, 74.62, 74.75, 79.79, 73.81, 73.22, 68.13, 74.49, 74.65, 69.06, 74.43, 80.67, 75.64, 71.00, 70.87, 70.90, 69.49, 76.29, 81.83, 79.05, 85.81, 88.95, 79.31, 86.35, 78.67, 73.23, 73.84, 77.81, 77.78, 81.77, 77.95, 79.05, 81.27, 74.04, 81.89, 83.35, 88.44, 87.83, 96.56, 99.63, 105.90, 114.25, 126.04, 120.32, 109.12, 119.27, 126.85, 134.62, 144.76, 142.20, 148.67, 153.97, 153.24, 153.77, 169.99, 183.02, 171.66, 173.54, 157.10, 147.39, 131.24, 126.98, 126.27
TRMB, Trimble Inc., 65.06, 68.76, 61.87, 62.50, 66.07, 72.79, 76.95, 73.17, 76.82, 74.21, 77.76, 73.93, 80.82, 74.93, 69.29, 72.68, 68.33, 74.72, 67.57, 72.73, 72.51, 70.08, 77.70, 85.01, 86.32, 91.93, 87.97, 84.69, 75.54, 71.98, 71.14, 68.81, 69.57, 64.28, 62.76, 58.26, 57.10, 53.41, 53.94, 55.97, 53.70, 50.44, 50.56, 51.75, 54.44, 49.13, 49.77, 54.30, 53.43, 50.19, 51.67, 53.77, 48.06, 45.50, 47.27, 49.19, 49.71, 49.71, 51.79, 55.44, 56.02, 56.48, 56.08, 51.32, 55.37, 54.85, 58.98, 60.37, 63.09, 64.06, 65.47, 67.07, 69.66, 66.34, 70.37, 70.23, 71.48, 78.87, 77.13, 85.20, 88.54, 96.25, 87.23, 82.18, 77.13, 68.65, 73.87, 80.37, 85.89, 84.05, 87.07, 83.23, 79.81, 78.79, 78.06, 73.66, 65.76, 58.98, 53.28, 54.76, 58.86, 54.08, 58.80, 53.27, 47.73, 50.98, 51.54, 49.61, 45.97, 50.56, 55.93, 59.92, 58.87, 55.55, 58.98, 64.04, 69.73, 76.28, 75.11, 79.97
PCG, PG&E Corporation, 17.02, 18.49, 19.00, 20.24, 21.84, 21.46, 20.25, 18.53, 18.63, 19.15, 18.27, 18.37, 18.02, 16.36, 15.38, 16.53, 16.75, 16.84, 17.00, 18.27, 16.75, 16.23, 14.55, 15.46, 16.37, 14.93, 16.31, 17.60, 19.00, 18.96, 17.49, 18.07, 19.30, 18.25, 18.94, 17.97, 16.92, 18.07, 16.62, 18.21, 17.73, 16.60, 15.18, 13.69, 15.15, 16.71, 16.15, 17.84, 18.86, 17.21, 18.61, 19.68, 18.88, 17.65, 18.47, 17.09, 18.43, 18.79, 19.70, 17.59, 16.22, 17.36, 16.44, 16.54, 15.45, 14.60, 13.80, 13.95, 14.59, 13.01, 14.43, 13.93, 13.39, 14.13, 14.50, 15.91, 15.41, 15.97, 15.37, 16.28, 17.04, 17.69, 17.32, 18.44, 17.59, 18.07, 16.64, 15.46, 17.09, 17.49, 15.69, 14.38, 14.66, 13.68, 15.08, 14.08, 14.62, 14.17, 14.79, 16.02, 16.56, 17.84, 19.53, 20.38, 21.23, 21.54, 21.09, 22.29, 22.16, 21.31, 19.05, 20.47, 18.66, 19.34, 18.04, 17.94, 16.64, 15.43, 14.72, 15.97
DECK, Deckers Brands, 115.15, 116.54, 125.47, 128.85, 117.23, 128.18, 123.57, 127.43, 124.61, 127.63, 136.55, 146.50, 140.32, 138.82, 130.37, 127.45, 119.95, 113.01, 107.05, 112.68, 124.12, 125.27, 116.65, 129.38, 127.65, 121.84, 122.11, 126.25, 129.81, 132.35, 139.91, 132.75, 141.69, 129.14, 135.97, 124.25, 112.71, 105.88, 114.06, 117.93, 117.03, 129.00, 134.48, 146.54, 144.64, 141.16, 153.77, 170.14, 171.61, 165.99, 165.48, 178.07, 167.59, 158.04, 170.79, 153.69, 144.72, 132.73, 145.43, 146.50, 156.30, 150.61, 137.69, 143.98, 148.78, 163.59, 149.67, 153.48, 149.71, 158.12, 141.95, 146.90, 138.91, 133.49, 132.23, 139.33, 148.42, 154.70, 147.39, 161.88, 174.34, 171.67, 162.62, 147.33, 148.57, 133.08, 142.53, 149.31, 148.55, 140.34, 154.68, 168.09, 151.10, 145.57, 134.17, 121.95, 117.27, 125.58, 130.48, 131.99, 122.04, 128.04, 122.52, 109.43, 119.02, 123.95, 127.51, 116.19, 106.17, 108.49, 101.52, 94.98, 94.65, 101.86, 99.78, 99.17, 99.06, 92.47, 91.98, 85.81
TKO, TKO Group Holdings, 210.88, 205.27, 184.26, 199.63, 186.63, 197.73, 203.77, 189.37, 195.03, 186.86, 171.68, 154.01, 170.73, 162.38, 152.04, 137.88, 135.75, 147.96, 144.96, 138.67, 144.65, 130.38, 140.95, 133.13, 143.02, 149.25, 151.48, 151.38, 136.23, 150.21, 143.09, 136.48, 131.84, 119.13, 123.84, 125.49, 139.09, 143.24, 145.07, 132.03, 143.70, 150.17, 137.69, 151.79, 141.88, 145.22, 141.64, 130.54, 121.33, 109.74, 108.97, 99.73, 109.71, 97.76, 88.07, 91.77, 83.67, 83.79, 78.41, 86.22, 83.04, 74.13, 81.48, 89.74, 96.56, 89.86, 93.72, 90.77, 99.64, 110.56, 105.66, 106.02, 111.81, 116.63, 119.31, 123.73, 125.87, 117.99, 117.90, 123.60, 118.95, 117.48, 109.79, 110.96, 113.66, 119.90, 107.80, 97.76, 99.65, 93.65, 97.18, 106.90, 108.87, 117.51, 113.40, 123.74, 117.00, 124.76, 125.76, 119.68, 121.44, 130.22, 126.07, 139.42, 129.65, 130.85, 142.12, 157.64, 156.53, 145.70, 148.79, 144.04, 153.37, 164.79, 178.49, 197.64, 214.00, 212.45, 219.65, 228.05
FE, FirstEnergy, 47.94, 46.11, 49.52, 53.88, 57.49, 62.03, 65.92, 65.90, 67.45, 71.76, 65.95, 63.67, 67.46, 69.12, 65.15, 63.72, 58.67, 56.96, 56.62, 62.32, 63.42, 69.88, 68.52, 62.98, 62.25, 61.29, 64.01, 66.23, 71.18, 73.98, 74.62, 72.17, 72.63, 64.88, 70.68, 67.51, 70.16, 73.84, 77.65, 81.12, 75.34, 74.25, 74.98, 75.62, 77.03, 76.90, 69.57, 67.42, 66.87, 61.15, 60.11, 63.53, 64.76, 68.63, 67.44, 62.58, 63.38, 67.93, 74.34, 70.17, 74.31, 78.34, 75.75, 74.55, 76.20, 68.31, 66.63, 71.39, 68.30, 66.10, 66.71, 65.75, 65.01, 62.66, 68.45, 63.55, 57.33, 61.82, 66.92, 63.14, 65.92, 59.87, 61.36, 54.96, 53.82, 56.96, 59.92, 56.45, 58.03, 63.24, 67.33, 71.52, 76.98, 82.45, 74.83, 67.89, 64.09, 71.09, 68.78, 62.74, 58.27, 63.45, 66.85, 70.88, 64.47, 62.67, 68.17, 63.31, 57.31, 55.97, 49.85, 48.88, 50.84, 53.64, 56.28, 56.13, 60.03, 57.77, 51.42, 46.31
SOLV, Solventum, 81.25, 74.85, 66.94, 63.78, 63.26, 70.09, 66.14, 67.99, 66.24, 63.40, 59.70, 56.26, 54.89, 49.43, 46.59, 50.98, 48.08, 49.90, 48.14, 47.62, 51.44, 52.78, 47.10, 49.16, 50.57, 47.50, 43.73, 44.67, 47.91, 51.27, 56.54, 51.11, 48.63, 47.02, 42.14, 46.72, 51.20, 47.31, 49.28, 53.58, 51.84, 55.94, 53.18, 50.24, 54.09, 56.42, 55.54, 59.47, 53.17, 54.10, 59.27, 61.57, 67.69, 63.89, 68.61, 72.42, 70.94, 72.45, 79.22, 85.35, 79.23, 77.33, 70.95, 63.48, 59.16, 54.34, 49.19, 48.28, 47.37, 48.38, 48.47, 50.48, 53.50, 58.27, 58.99, 60.33, 64.13, 58.86, 53.49, 58.18, 60.16, 57.28, 55.46, 61.07, 55.39, 51.82, 56.45, 54.65, 58.45, 62.50, 63.07, 57.22, 55.06, 58.66, 60.10, 55.59, 61.52, 65.79, 66.31, 69.36, 70.84, 73.05, 73.80, 74.25, 78.95, 80.97, 88.31, 84.70, 75.63, 81.30, 90.23, 91.37, 96.15, 104.45, 95.42, 93.91, 100.35, 99.77, 101.56, 90.72
TROW, T. Rowe Price, 94.24, 86.85, 89.76, 84.87, 80.88, 81.78, 86.29, 85.67, 77.85, 78.93, 76.73, 84.94, 90.79, 99.42, 108.05, 99.97, 109.73, 121.36, 117.15, 117.61, 114.47, 111.14, 114.20, 104.76, 94.77, 100.54, 100.20, 109.51, 113.94, 122.10, 110.35, 110.05, 119.03, 114.71, 113.17, 111.87, 107.53, 118.45, 116.96, 127.87, 122.90, 133.12, 138.60, 126.80, 130.05, 126.30, 128.58, 132.62, 132.39, 123.75, 114.65, 126.46, 129.72, 119.00, 112.36, 107.75, 115.31, 106.20, 103.50, 111.36, 111.98, 110.62, 120.41, 120.86, 109.07, 117.07, 105.52, 96.53, 94.16, 97.07, 101.37, 109.07, 101.47, 97.09, 97.22, 97.04, 107.66, 118.17, 124.55, 126.01, 118.42, 115.11, 107.32, 100.11, 105.37, 113.16, 107.61, 114.30, 117.31, 115.84, 106.76, 114.62, 125.01, 137.03, 151.86, 152.65, 165.79, 175.62, 190.28, 180.41, 173.28, 175.96, 186.33, 201.06, 219.02, 207.07, 184.92, 178.33, 172.31, 191.12, 176.65, 189.34, 176.49, 188.58, 174.02, 173.97, 158.21, 157.28, 167.86, 160.26
CSCO, Cisco, 85.82, 86.78, 78.93, 72.90, 64.93, 71.50, 67.73, 73.15, 71.76, 74.05, 76.52, 76.11, 79.31, 73.25, 79.92, 83.15, 84.06, 77.02, 75.92, 83.83, 85.48, 80.54, 85.84, 79.26, 76.64, 69.85, 66.08, 61.29, 60.14, 61.62, 54.91, 55.75, 54.70, 58.88, 63.36, 57.45, 58.19, 55.08, 57.01, 58.19, 57.23, 52.15, 56.50, 58.08, 59.04, 60.76, 65.47, 61.84, 55.59, 52.08, 50.32, 51.69, 54.98, 50.03, 50.59, 46.03, 48.37, 49.31, 47.61, 45.70, 43.82, 41.35, 38.29, 35.77, 37.63, 36.36, 37.80, 35.82, 32.79, 31.92, 33.89, 37.30, 33.82, 30.98, 29.83, 29.61, 29.38, 31.15, 27.90, 27.05, 26.00, 23.52, 23.38, 20.88, 23.06, 22.73, 24.88, 22.32, 24.35, 26.85, 26.16, 26.17, 26.84, 28.05, 26.22, 28.46, 26.33, 26.55, 27.57, 28.01, 29.35, 28.24, 30.85, 31.03, 33.95, 31.55, 30.33, 29.32, 29.65, 28.52, 27.12, 27.45, 29.87, 28.18, 31.13, 32.13, 33.21, 35.42, 33.31, 30.97
WRB, W. R. Berkley Corporation, 71.20, 68.17, 60.92, 55.49, 55.89, 51.35, 56.21, 52.73, 49.02, 54.25, 48.34, 46.95, 45.38, 43.07, 38.36, 34.24, 33.04, 31.61, 30.97, 34.33, 33.80, 32.27, 35.17, 35.71, 34.81, 34.98, 35.96, 37.53, 34.35, 37.22, 36.66, 39.21, 36.19, 33.19, 36.20, 38.11, 39.58, 39.85, 42.82, 45.78, 42.44, 46.51, 44.81, 40.77, 43.19, 44.56, 40.67, 44.84, 46.18, 49.78, 51.89, 49.35, 46.39, 50.57, 54.12, 50.04, 44.55, 43.22, 42.73, 41.45, 39.74, 39.07, 39.77, 36.30, 36.04, 37.20, 33.19, 29.54, 31.41, 29.65, 28.78, 26.40, 26.88, 28.49, 31.47, 33.47, 32.11, 30.52, 27.99, 25.34, 27.73, 26.04, 25.45, 25.19, 27.72, 27.42, 29.13, 32.20, 34.06, 30.62, 31.24, 28.82, 27.50, 29.17, 26.26, 23.98, 25.30, 26.99, 29.71, 27.82, 30.70, 32.87, 34.33, 31.77, 29.32, 31.73, 29.95, 30.23, 30.35, 31.07, 29.10, 26.30, 27.10, 25.04, 25.65, 26.87, 24.49, 26.46, 26.73, 29.52
AFL, Aflac, 116.20, 113.01, 102.36, 95.40, 89.61, 91.17, 93.69, 99.10, 93.87, 92.75, 93.97, 89.85, 82.01, 73.56, 70.47, 68.73, 63.07, 63.69, 68.57, 74.10, 66.29, 66.10, 60.84, 56.30, 52.43, 51.28, 52.55, 48.74, 47.12, 46.14, 43.56, 45.64, 47.51, 50.47, 53.27, 59.02, 56.25, 59.05, 53.75, 54.63, 56.25, 56.16, 55.94, 49.84, 46.64, 44.64, 43.58, 46.33, 42.86, 41.23, 41.98, 41.61, 44.01, 47.79, 47.99, 51.40, 56.96, 61.29, 67.95, 62.87, 58.95, 54.60, 57.86, 56.44, 51.28, 56.84, 50.65, 55.20, 59.76, 61.97, 68.40, 69.59, 67.83, 60.60, 58.81, 60.16, 58.62, 59.77, 56.82, 62.21, 56.21, 55.03, 60.81, 63.58, 58.17, 56.11, 54.44, 57.47, 62.80, 61.89, 65.10, 65.82, 65.05, 61.02, 55.62, 57.22, 56.44, 62.02, 61.59, 67.43, 66.26, 63.53, 63.38, 57.89, 63.26, 56.36, 57.01, 59.11, 55.05, 60.16, 63.19, 61.50, 67.42, 65.98, 70.34, 65.70, 66.96, 61.13, 61.60, 56.76
DLR, Digital Realty, 174.16, 158.28, 142.77, 127.89, 138.71, 146.84, 152.34, 154.43, 147.96, 152.49, 142.42, 130.29, 128.23, 137.61, 138.03, 145.29, 133.42, 120.54, 110.48, 117.25, 111.65, 112.92, 111.12, 105.30, 110.71, 108.78, 109.94, 112.21, 121.04, 114.90, 123.86, 111.99, 112.22, 104.38, 114.25, 102.01, 103.77, 102.78, 94.65, 104.33, 103.94, 95.38, 89.38, 96.40, 94.97, 84.85, 84.83, 86.89, 82.12, 76.10, 75.00, 77.85, 73.13, 68.93, 61.47, 65.65, 66.85, 67.71, 64.37, 65.08, 63.42, 58.48, 61.11, 59.08, 53.58, 51.73, 51.75, 47.81, 51.47, 51.95, 49.90, 52.80, 49.72, 53.44, 55.99, 51.86, 46.35, 50.33, 52.52, 54.94, 60.51, 63.44, 68.54, 63.07, 65.16, 65.55, 63.58, 62.94, 62.46, 59.37, 63.71, 66.52, 59.69, 60.27, 57.05, 57.06, 58.67, 61.84, 67.63, 64.81, 58.32, 52.52, 47.70, 50.04, 51.27, 50.50, 51.81, 50.37, 51.21, 46.56, 44.96, 49.21, 49.44, 53.56, 58.54, 61.41, 56.84, 52.57, 47.59, 50.90
IVZ, Invesco, 26.42, 24.18, 22.94, 23.69, 25.57, 24.87, 27.60, 30.05, 28.41, 28.32, 26.27, 24.88, 24.70, 22.02, 19.79, 20.41, 19.86, 21.67, 22.77, 24.89, 22.27, 24.08, 23.81, 24.96, 23.28, 25.51, 23.74, 26.24, 29.06, 28.03, 25.99, 23.95, 21.52, 21.66, 22.34, 22.70, 24.47, 25.32, 24.53, 23.06, 22.17, 21.52, 22.52, 24.15, 25.49, 23.98, 25.89, 27.86, 26.24, 26.25, 23.45, 22.43, 24.39, 23.99, 22.11, 21.77, 20.31, 21.61, 21.74, 22.86, 22.19, 22.24, 22.97, 23.62, 23.96, 25.18, 24.21, 25.27, 24.09, 23.65, 25.53, 25.58, 24.64, 22.21, 24.01, 21.43, 22.77, 25.23, 26.43, 24.64, 25.26, 27.38, 26.60, 28.26, 30.08, 30.18, 28.44, 29.15, 29.85, 32.38, 33.34, 34.04, 35.86, 32.95, 29.80, 31.26, 33.95, 30.98, 30.77, 27.80, 24.83, 25.84, 27.29, 25.05, 24.65, 23.96, 22.40, 23.67, 26.22, 29.04, 27.56, 26.58, 24.21, 22.18, 22.25, 19.85, 21.24, 23.10, 20.91, 22.77
UNH, UnitedHealth Group, 278.79, 277.34, 291.93, 314.95, 308.56, 304.88, 313.45, 312.10, 305.86, 332.03, 334.71, 339.75, 310.37, 299.66, 312.39, 302.01, 316.64, 294.70, 298.07, 284.52, 298.46, 288.04, 286.13, 281.64, 302.16, 291.38, 318.11, 346.72, 372.55, 379.71, 396.06, 370.82, 384.54, 380.27, 369.25, 371.13, 369.41, 352.95, 348.52, 381.36, 389.52, 381.49, 377.60, 348.42, 335.24, 310.15, 334.84, 317.63, 308.99, 326.24, 358.40, 325.83, 320.04, 304.78, 333.99, 301.23, 283.62, 301.13, 331.36, 305.61, 298.84, 313.27, 282.41, 292.99, 309.27, 323.39, 321.85, 317.03, 348.01, 370.10, 364.82, 403.82, 396.92, 409.35, 399.71, 442.11, 451.93, 444.24, 457.75, 431.47, 423.14, 434.49, 422.08, 408.94, 408.75, 391.81, 422.38, 423.91, 423.03, 413.25, 452.55, 410.06, 409.61, 445.42, 446.53, 465.71, 477.54, 452.64, 407.67, 426.25, 430.91, 391.58, 368.27, 340.11, 348.63, 375.70, 345.89, 358.88, 394.10, 427.50, 391.53, 388.18, 413.78, 388.02, 366.15, 336.44, 323.00, 288.18, 317.69, 333.37
MSFT, Microsoft, 404.68, 361.47, 347.25, 382.31, 348.41, 341.18, 329.89, 348.22, 311.49, 336.45, 343.15, 308.28, 322.72, 311.55, 302.68, 308.09, 290.60, 260.06, 252.45, 230.53, 229.17, 248.70, 265.45, 284.89, 276.23, 270.96, 253.54, 278.30, 249.14, 259.37, 263.70, 287.49, 292.38, 294.17, 273.98, 251.81, 260.59, 268.21, 282.97, 265.83, 246.71, 247.20, 224.94, 244.90, 229.79, 206.48, 202.85, 208.00, 222.67, 236.70, 258.19, 271.12, 245.68, 228.14, 217.92, 210.84, 201.96, 192.25, 211.73, 210.96, 208.87, 197.07, 206.82, 192.18, 196.87, 202.55, 204.45, 218.05, 195.78, 214.22, 209.73, 226.85, 238.52, 262.16, 258.03, 269.41, 247.33, 231.81, 208.97, 194.05, 206.85, 199.55, 184.18, 178.23, 185.96, 165.93, 166.91, 159.38, 148.38, 138.26, 145.50, 143.41, 136.55, 143.11, 131.45, 125.80, 118.29, 116.73, 116.06, 107.11, 106.27, 97.47, 106.54, 104.81, 103.44, 105.33, 105.35, 111.07, 106.21, 104.39, 111.38, 106.71, 117.73, 118.99, 108.14, 106.37, 98.11, 106.51, 106.72, 102.52
UNP, Union Pacific Corporation, 261.95, 251.75, 243.65, 261.62, 248.74, 258.73, 242.72, 230.82, 205.55, 209.78, 202.13, 180.99, 162.78, 166.75, 169.49, 178.87, 178.05, 182.22, 173.18, 172.60, 175.68, 159.36, 156.90, 146.75, 145.95, 140.35, 137.64, 141.67, 126.62, 119.29, 127.75, 139.08, 141.85, 130.17, 116.49, 121.54, 132.48, 133.61, 124.09, 133.98, 125.00, 114.88, 107.03, 105.88, 108.07, 97.72, 100.14, 104.35, 112.31, 113.30, 110.06, 110.22, 110.38, 108.82, 98.18, 108.45, 108.65, 98.19, 96.16, 87.35, 86.47, 78.48, 82.16, 85.48, 93.20, 95.91, 90.76, 97.86, 92.60, 85.27, 88.55, 97.60, 93.06, 98.02, 103.71, 107.00, 118.74, 114.50, 120.09, 111.90, 109.69, 106.68, 117.99, 114.24, 102.07, 101.49, 101.54, 109.07, 114.31, 110.82, 111.06, 101.60, 107.67, 107.78, 107.66, 116.00, 124.71, 136.94, 140.19, 126.74, 120.90, 132.84, 145.93, 137.03, 124.89, 111.79, 107.88, 119.61, 108.89, 97.97, 104.20, 94.03, 83.97, 84.79, 75.52, 73.19, 74.78, 77.55, 76.74, 80.35
SJM, J.M. Smucker Company (The), 109.98, 111.09, 117.28, 112.49, 100.30, 96.48, 89.80, 99.36, 99.97, 103.68, 103.85, 105.20, 113.33, 106.61, 99.26, 93.27, 91.73, 90.90, 99.74, 97.23, 101.99, 108.27, 108.34, 99.27, 89.41, 97.95, 97.20, 104.51, 101.92, 100.18, 92.56, 98.21, 106.26, 112.22, 120.53, 118.72, 113.33, 115.69, 125.40, 129.78, 142.54, 155.10, 139.87, 138.06, 138.85, 134.55, 136.76, 133.28, 135.35, 138.81, 144.28, 138.50, 138.41, 127.98, 123.10, 115.14, 111.74, 122.30, 112.15, 116.06, 103.90, 97.71, 98.65, 99.86, 108.80, 112.12, 104.89, 110.40, 112.18, 115.46, 110.88, 116.66, 111.43, 116.19, 119.60, 116.76, 113.86, 125.01, 132.05, 117.72, 112.54, 115.67, 118.64, 110.81, 113.85, 105.99, 108.52, 97.41, 96.71, 87.41, 81.14, 72.36, 67.60, 73.46, 65.69, 64.97, 63.15, 61.83, 59.16, 56.32, 58.52, 55.64, 53.66, 48.37, 43.20, 39.03, 40.58, 38.19, 39.28, 35.25, 38.21, 34.99, 31.17, 34.12, 37.71, 34.71, 33.14, 34.15, 37.19, 40.56
EOG, EOG Resources, 117.39, 114.72, 103.95, 95.82, 86.40, 85.73, 94.64, 100.52, 101.61, 112.27, 107.76, 112.21, 116.47, 114.38, 110.57, 99.62, 102.19, 101.80, 108.21, 109.20, 110.36, 120.13, 123.37, 122.49, 113.24, 118.94, 120.94, 115.55, 110.23, 117.77, 120.69, 112.07, 120.68, 116.37, 114.40, 108.10, 96.92, 95.39, 97.65, 107.94, 103.31, 93.76, 84.20, 78.05, 86.32, 81.61, 78.00, 86.05, 84.10, 92.85, 92.51, 96.61, 97.54, 88.76, 95.28, 87.12, 90.25, 80.43, 76.52, 79.13, 77.72, 85.50, 82.20, 89.99, 99.02, 97.71, 106.58, 107.07, 104.73, 112.77, 105.22, 114.77, 107.20, 103.18, 104.40, 104.63, 97.51, 106.35, 116.76, 113.16, 124.22, 130.56, 141.20, 140.21, 142.37, 154.96, 165.73, 158.99, 174.97, 185.55, 178.88, 179.40, 192.58, 172.21, 165.90, 152.83, 142.08, 130.13, 135.09, 124.99, 114.01, 106.76, 113.26, 107.15, 115.06, 115.08, 124.10, 117.29, 105.66, 111.48, 108.59, 111.87, 121.01, 120.74, 131.48, 120.68, 116.51, 106.97, 118.47, 120.29
GD, General Dynamics, 348.79, 333.34, 338.47, 340.40, 352.43, 350.67, 346.43, 326.81, 347.68, 316.45, 288.02, 294.74, 263.73, 241.63, 222.21, 233.58, 225.72, 242.53, 249.22, 237.04, 256.24, 269.68, 252.09, 232.51, 227.14, 220.86, 233.80, 213.21, 214.26, 195.71, 215.85, 205.32, 206.55, 194.24, 186.82, 203.27, 193.55, 208.55, 185.69, 199.06, 197.36, 197.13, 181.22, 190.75, 195.42, 193.36, 189.38, 175.31, 179.94, 195.74, 176.24, 157.41, 163.31, 154.80, 159.16, 164.25, 176.02, 157.20, 161.51, 171.62, 188.62, 171.70, 164.46, 166.72, 183.70, 197.13, 211.49, 205.54, 227.71, 212.59, 226.10, 223.88, 203.78, 224.23, 213.51, 232.76, 219.96, 242.59, 260.60, 260.55, 283.84, 264.25, 236.40, 250.36, 232.61, 242.37, 261.59, 268.98, 284.98, 297.75, 275.70, 284.49, 276.99, 284.34, 268.11, 285.85, 308.12, 280.23, 304.54, 280.55, 261.31, 289.66, 310.79, 288.60, 286.91, 274.12, 258.65, 277.37, 275.54, 246.41, 258.44, 279.83, 286.69, 261.41, 240.78, 260.18, 246.84, 223.22, 208.20, 213.71
GE, GE Aerospace, 314.37, 291.84, 277.97, 306.36, 300.61, 312.59, 292.98, 311.26, 315.35, 304.27, 278.85, 292.35, 285.88, 255.33, 259.59, 240.59, 264.12, 275.16, 246.26, 226.56, 232.61, 248.49, 236.70, 253.95, 246.36, 264.56, 260.50, 248.88, 241.44, 249.50, 274.50, 293.98, 265.11, 248.15, 234.34, 226.39, 242.93, 217.38, 199.13, 201.29, 180.59, 177.25, 166.56, 169.83, 185.58, 172.02, 168.20, 154.66, 137.68, 136.38, 137.82, 132.86, 144.70, 144.71, 136.46, 146.23, 145.73, 144.30, 137.49, 146.85, 154.39, 169.71, 155.11, 160.87, 155.05, 151.08, 143.21, 158.15, 150.83, 160.74, 150.01, 159.34, 171.71, 190.39, 181.39, 185.68, 172.60, 164.04, 146.60, 156.68, 164.60, 171.35, 175.64, 163.17, 146.25, 142.03, 153.96, 170.40, 157.52, 172.56, 155.92, 151.89, 138.87, 131.51, 142.36, 153.35, 139.71, 134.15, 135.68, 150.42, 147.11, 147.40, 154.15, 155.81, 139.90, 131.38, 121.43, 113.47, 111.11, 101.14, 108.83, 99.55, 107.96, 104.36, 98.22, 100.37, 91.66, 93.38, 87.03, 78.19
GOOG, Alphabet Inc. (Class C), 311.62, 335.04, 350.07, 351.17, 339.42, 316.24, 287.96, 272.62, 283.07, 293.59, 284.06, 287.45, 268.79, 250.23, 249.82, 244.28, 256.14, 246.09, 244.38, 247.43, 235.87, 225.73, 214.00, 233.30, 209.91, 198.33, 203.89, 200.68, 200.66, 201.24, 190.14, 181.59, 186.35, 196.44, 186.06, 205.62, 228.10, 220.40, 240.77, 248.02, 225.41, 239.93, 230.06, 228.57, 217.95, 196.12, 186.44, 186.79, 191.48, 190.25, 202.60, 188.25, 185.29, 201.82, 180.14, 185.42, 204.67, 223.22, 241.22, 255.30, 252.47, 256.06, 257.76, 256.96, 232.64, 225.09, 201.41, 192.04, 191.07, 194.86, 210.10, 232.21, 237.29, 215.27, 229.62, 216.15, 217.12, 197.83, 208.34, 201.60, 191.15, 172.06, 158.54, 157.19, 144.59, 150.09, 137.26, 123.94, 111.33, 121.82, 117.33, 120.17, 120.09, 129.36, 138.07, 144.55, 153.05, 156.67, 144.61, 131.88, 125.22, 123.47, 129.37, 131.52, 141.63, 153.33, 169.19, 158.79, 170.19, 166.51, 165.11, 163.92, 156.14, 159.66, 148.09, 137.41, 135.37, 129.26, 140.18, 134.67
HUM, Humana, 176.34, 181.72, 194.25, 183.92, 167.45, 155.41, 152.22, 140.49, 139.41, 151.96, 162.54, 161.80, 156.17, 172.39, 191.31, 202.89, 199.81, 216.01, 193.60, 210.00, 226.94, 218.02, 238.16, 222.64, 229.44, 246.33, 234.65, 220.64, 224.01, 205.23, 216.01, 203.53, 209.20, 202.00, 223.12, 219.55, 227.36, 205.14, 221.46, 237.67, 244.12, 240.76, 217.55, 202.72, 222.40, 205.49, 221.16, 220.91, 232.68, 252.23, 277.71, 295.21, 321.80, 320.16, 339.80, 313.08, 334.08, 336.99, 325.75, 352.03, 317.85, 310.86, 280.33, 260.19, 248.79, 243.28, 231.79, 241.87, 252.27, 231.29, 252.75, 227.91, 212.19, 223.97, 210.98, 197.61, 207.55, 216.29, 209.15, 217.10, 224.17, 225.03, 208.18, 193.13, 201.50, 220.27, 225.30, 239.06, 214.08, 207.27, 225.76, 226.08, 212.66, 202.50, 181.80, 169.31, 179.13, 177.28, 193.91, 207.52, 186.49, 193.13, 186.38, 196.74, 197.45, 182.16, 173.91, 175.59, 194.14, 214.95, 196.93, 186.53, 179.79, 176.73, 189.14, 191.42, 210.34, 214.17, 214.56, 225.92
